gate,block,minute,symbol,feature,nan_mismatch,max_rel
1a_full,cross,120,ETHUSDT,eth_minus_own_720,0,0.0
1a_full,cross,120,ETHUSDT,own_ret_1440,0,0.0
1a_full,cross,120,ETHUSDT,btc_ret_1440,0,0.0
1a_full,cross,120,ETHUSDT,eth_ret_1440,0,0.0
1a_full,cross,120,ETHUSDT,mkt_ret_1440,0,0.0
1a_full,cross,120,ETHUSDT,breadth_1440,0,0.0
1a_full,cross,120,ETHUSDT,disp_1440,0,0.0
1a_full,cross,120,ETHUSDT,relstr_1440,0,0.0
1a_full,cross,120,ETHUSDT,rank_1440,0,0.0
1a_full,cross,120,ETHUSDT,btc_minus_own_1440,0,0.0
1a_full,cross,120,ETHUSDT,eth_minus_own_1440,0,0.0
1a_full,micro,120,LINKUSDT,rskew_30,0,0.0
1a_full,micro,120,LINKUSDT,rskew_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,rkurt_30,0,6.187548819980293e-07
1a_full,micro,120,LINKUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,roll_30,0,0.0
1a_full,micro,120,LINKUSDT,roll_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,amihud_30,0,0.0
1a_full,micro,120,LINKUSDT,amihud_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,kyle_30,0,4.2054910665001444e-08
1a_full,micro,120,LINKUSDT,kyle_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vpin_30,0,0.0
1a_full,micro,120,LINKUSDT,vpin_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,jump_30,0,0.0
1a_full,micro,120,LINKUSDT,jump_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vratio_30,0,0.0
1a_full,micro,120,LINKUSDT,vratio_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,cvd_slope_30,0,0.0
1a_full,micro,120,LINKUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,signac_30,0,0.0
1a_full,micro,120,LINKUSDT,signac_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,sflow_30,0,0.0
1a_full,micro,120,LINKUSDT,sflow_30_xrank,0,0.0
1a_full,micro,120,LINKUSDT,rskew_120,0,1.2056773981972135e-11
1a_full,micro,120,LINKUSDT,rskew_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,rkurt_120,0,2.3148770011971465e-08
1a_full,micro,120,LINKUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,roll_120,0,0.0
1a_full,micro,120,LINKUSDT,roll_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,amihud_120,0,0.0
1a_full,micro,120,LINKUSDT,amihud_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,kyle_120,0,0.0
1a_full,micro,120,LINKUSDT,kyle_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vpin_120,0,0.0
1a_full,micro,120,LINKUSDT,vpin_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,jump_120,0,3.811639359696528e-08
1a_full,micro,120,LINKUSDT,jump_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vratio_120,0,0.0
1a_full,micro,120,LINKUSDT,vratio_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,cvd_slope_120,0,8.909871240803113e-08
1a_full,micro,120,LINKUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,signac_120,0,0.0
1a_full,micro,120,LINKUSDT,signac_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,sflow_120,0,1.3839164481055377e-08
1a_full,micro,120,LINKUSDT,sflow_120_xrank,0,0.0
1a_full,micro,120,LINKUSDT,rskew_480,0,0.0
1a_full,micro,120,LINKUSDT,rskew_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,rkurt_480,0,2.8048200206853835e-08
1a_full,micro,120,LINKUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,roll_480,0,0.0
1a_full,micro,120,LINKUSDT,roll_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,amihud_480,0,0.0
1a_full,micro,120,LINKUSDT,amihud_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,kyle_480,0,0.0
1a_full,micro,120,LINKUSDT,kyle_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vpin_480,0,0.0
1a_full,micro,120,LINKUSDT,vpin_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,jump_480,0,1.7065547197603337e-08
1a_full,micro,120,LINKUSDT,jump_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,vratio_480,0,0.0
1a_full,micro,120,LINKUSDT,vratio_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,cvd_slope_480,0,9.613481921633138e-08
1a_full,micro,120,LINKUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,signac_480,0,0.0
1a_full,micro,120,LINKUSDT,signac_480_xrank,0,0.0
1a_full,micro,120,LINKUSDT,sflow_480,0,0.0
1a_full,micro,120,LINKUSDT,sflow_480_xrank,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_1,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_1,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_1,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_1,0,0.0
1a_full,cross,120,LINKUSDT,breadth_1,0,0.0
1a_full,cross,120,LINKUSDT,disp_1,0,0.0
1a_full,cross,120,LINKUSDT,relstr_1,0,0.0
1a_full,cross,120,LINKUSDT,rank_1,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_1,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_1,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_5,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_5,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_5,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_5,0,0.0
1a_full,cross,120,LINKUSDT,breadth_5,0,0.0
1a_full,cross,120,LINKUSDT,disp_5,0,0.0
1a_full,cross,120,LINKUSDT,relstr_5,0,0.0
1a_full,cross,120,LINKUSDT,rank_5,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_5,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_5,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_15,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_15,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_15,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_15,0,0.0
1a_full,cross,120,LINKUSDT,breadth_15,0,0.0
1a_full,cross,120,LINKUSDT,disp_15,0,0.0
1a_full,cross,120,LINKUSDT,relstr_15,0,0.0
1a_full,cross,120,LINKUSDT,rank_15,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_15,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_15,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_30,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_30,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_30,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_30,0,0.0
1a_full,cross,120,LINKUSDT,breadth_30,0,0.0
1a_full,cross,120,LINKUSDT,disp_30,0,0.0
1a_full,cross,120,LINKUSDT,relstr_30,0,0.0
1a_full,cross,120,LINKUSDT,rank_30,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_30,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_30,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_60,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_60,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_60,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_60,0,0.0
1a_full,cross,120,LINKUSDT,breadth_60,0,0.0
1a_full,cross,120,LINKUSDT,disp_60,0,0.0
1a_full,cross,120,LINKUSDT,relstr_60,0,0.0
1a_full,cross,120,LINKUSDT,rank_60,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_60,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_60,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_180,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_180,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_180,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_180,0,0.0
1a_full,cross,120,LINKUSDT,breadth_180,0,0.0
1a_full,cross,120,LINKUSDT,disp_180,0,0.0
1a_full,cross,120,LINKUSDT,relstr_180,0,0.0
1a_full,cross,120,LINKUSDT,rank_180,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_180,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_180,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_360,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_360,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_360,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_360,0,0.0
1a_full,cross,120,LINKUSDT,breadth_360,0,0.0
1a_full,cross,120,LINKUSDT,disp_360,0,0.0
1a_full,cross,120,LINKUSDT,relstr_360,0,0.0
1a_full,cross,120,LINKUSDT,rank_360,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_360,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_360,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_720,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_720,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_720,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_720,0,0.0
1a_full,cross,120,LINKUSDT,breadth_720,0,0.0
1a_full,cross,120,LINKUSDT,disp_720,0,0.0
1a_full,cross,120,LINKUSDT,relstr_720,0,0.0
1a_full,cross,120,LINKUSDT,rank_720,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_720,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_720,0,0.0
1a_full,cross,120,LINKUSDT,own_ret_1440,0,0.0
1a_full,cross,120,LINKUSDT,btc_ret_1440,0,0.0
1a_full,cross,120,LINKUSDT,eth_ret_1440,0,0.0
1a_full,cross,120,LINKUSDT,mkt_ret_1440,0,0.0
1a_full,cross,120,LINKUSDT,breadth_1440,0,0.0
1a_full,cross,120,LINKUSDT,disp_1440,0,0.0
1a_full,cross,120,LINKUSDT,relstr_1440,0,0.0
1a_full,cross,120,LINKUSDT,rank_1440,0,0.0
1a_full,cross,120,LINKUSDT,btc_minus_own_1440,0,0.0
1a_full,cross,120,LINKUSDT,eth_minus_own_1440,0,0.0
1a_full,micro,120,SOLUSDT,rskew_30,0,6.627159376826341e-10
1a_full,micro,120,SOLUSDT,rskew_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,rkurt_30,0,2.3973004203980963e-07
1a_full,micro,120,SOLUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,roll_30,0,0.0
1a_full,micro,120,SOLUSDT,roll_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,amihud_30,0,0.0
1a_full,micro,120,SOLUSDT,amihud_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,kyle_30,0,0.0
1a_full,micro,120,SOLUSDT,kyle_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vpin_30,0,0.0
1a_full,micro,120,SOLUSDT,vpin_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,jump_30,0,0.0
1a_full,micro,120,SOLUSDT,jump_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vratio_30,0,3.100131351629898e-08
1a_full,micro,120,SOLUSDT,vratio_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_30,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,signac_30,0,0.0
1a_full,micro,120,SOLUSDT,signac_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,sflow_30,0,0.0
1a_full,micro,120,SOLUSDT,sflow_30_xrank,0,0.0
1a_full,micro,120,SOLUSDT,rskew_120,0,0.0
1a_full,micro,120,SOLUSDT,rskew_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,rkurt_120,0,1.3361952433399438e-08
1a_full,micro,120,SOLUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,roll_120,0,0.0
1a_full,micro,120,SOLUSDT,roll_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,amihud_120,0,0.0
1a_full,micro,120,SOLUSDT,amihud_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,kyle_120,0,0.0
1a_full,micro,120,SOLUSDT,kyle_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vpin_120,0,0.0
1a_full,micro,120,SOLUSDT,vpin_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,jump_120,0,0.0
1a_full,micro,120,SOLUSDT,jump_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vratio_120,0,0.0
1a_full,micro,120,SOLUSDT,vratio_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_120,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,signac_120,0,0.0
1a_full,micro,120,SOLUSDT,signac_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,sflow_120,0,0.0
1a_full,micro,120,SOLUSDT,sflow_120_xrank,0,0.0
1a_full,micro,120,SOLUSDT,rskew_480,0,0.0
1a_full,micro,120,SOLUSDT,rskew_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,rkurt_480,0,1.5029316458026187e-08
1a_full,micro,120,SOLUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,roll_480,0,0.0
1a_full,micro,120,SOLUSDT,roll_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,amihud_480,0,0.0
1a_full,micro,120,SOLUSDT,amihud_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,kyle_480,0,0.0
1a_full,micro,120,SOLUSDT,kyle_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vpin_480,0,0.0
1a_full,micro,120,SOLUSDT,vpin_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,jump_480,0,1.1437133906611052e-08
1a_full,micro,120,SOLUSDT,jump_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,vratio_480,0,0.0
1a_full,micro,120,SOLUSDT,vratio_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_480,0,0.0
1a_full,micro,120,SOLUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,signac_480,0,0.0
1a_full,micro,120,SOLUSDT,signac_480_xrank,0,0.0
1a_full,micro,120,SOLUSDT,sflow_480,0,0.0
1a_full,micro,120,SOLUSDT,sflow_480_xrank,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_1,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_1,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_1,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_1,0,0.0
1a_full,cross,120,SOLUSDT,breadth_1,0,0.0
1a_full,cross,120,SOLUSDT,disp_1,0,0.0
1a_full,cross,120,SOLUSDT,relstr_1,0,0.0
1a_full,cross,120,SOLUSDT,rank_1,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_1,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_1,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_5,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_5,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_5,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_5,0,0.0
1a_full,cross,120,SOLUSDT,breadth_5,0,0.0
1a_full,cross,120,SOLUSDT,disp_5,0,0.0
1a_full,cross,120,SOLUSDT,relstr_5,0,0.0
1a_full,cross,120,SOLUSDT,rank_5,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_5,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_5,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_15,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_15,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_15,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_15,0,0.0
1a_full,cross,120,SOLUSDT,breadth_15,0,0.0
1a_full,cross,120,SOLUSDT,disp_15,0,0.0
1a_full,cross,120,SOLUSDT,relstr_15,0,0.0
1a_full,cross,120,SOLUSDT,rank_15,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_15,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_15,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_30,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_30,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_30,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_30,0,0.0
1a_full,cross,120,SOLUSDT,breadth_30,0,0.0
1a_full,cross,120,SOLUSDT,disp_30,0,0.0
1a_full,cross,120,SOLUSDT,relstr_30,0,0.0
1a_full,cross,120,SOLUSDT,rank_30,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_30,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_30,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_60,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_60,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_60,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_60,0,0.0
1a_full,cross,120,SOLUSDT,breadth_60,0,0.0
1a_full,cross,120,SOLUSDT,disp_60,0,0.0
1a_full,cross,120,SOLUSDT,relstr_60,0,0.0
1a_full,cross,120,SOLUSDT,rank_60,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_60,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_60,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_180,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_180,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_180,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_180,0,0.0
1a_full,cross,120,SOLUSDT,breadth_180,0,0.0
1a_full,cross,120,SOLUSDT,disp_180,0,0.0
1a_full,cross,120,SOLUSDT,relstr_180,0,0.0
1a_full,cross,120,SOLUSDT,rank_180,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_180,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_180,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_360,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_360,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_360,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_360,0,0.0
1a_full,cross,120,SOLUSDT,breadth_360,0,0.0
1a_full,cross,120,SOLUSDT,disp_360,0,0.0
1a_full,cross,120,SOLUSDT,relstr_360,0,0.0
1a_full,cross,120,SOLUSDT,rank_360,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_360,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_360,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_720,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_720,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_720,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_720,0,0.0
1a_full,cross,120,SOLUSDT,breadth_720,0,0.0
1a_full,cross,120,SOLUSDT,disp_720,0,0.0
1a_full,cross,120,SOLUSDT,relstr_720,0,0.0
1a_full,cross,120,SOLUSDT,rank_720,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_720,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_720,0,0.0
1a_full,cross,120,SOLUSDT,own_ret_1440,0,0.0
1a_full,cross,120,SOLUSDT,btc_ret_1440,0,0.0
1a_full,cross,120,SOLUSDT,eth_ret_1440,0,0.0
1a_full,cross,120,SOLUSDT,mkt_ret_1440,0,0.0
1a_full,cross,120,SOLUSDT,breadth_1440,0,0.0
1a_full,cross,120,SOLUSDT,disp_1440,0,0.0
1a_full,cross,120,SOLUSDT,relstr_1440,0,0.0
1a_full,cross,120,SOLUSDT,rank_1440,0,0.0
1a_full,cross,120,SOLUSDT,btc_minus_own_1440,0,0.0
1a_full,cross,120,SOLUSDT,eth_minus_own_1440,0,0.0
1a_full,micro,120,XRPUSDT,rskew_30,0,6.5312772967729416e-09
1a_full,micro,120,XRPUSDT,rskew_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,rkurt_30,0,2.0671065215083217e-07
1a_full,micro,120,XRPUSDT,rkurt_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,roll_30,0,0.0
1a_full,micro,120,XRPUSDT,roll_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,amihud_30,0,0.0
1a_full,micro,120,XRPUSDT,amihud_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,kyle_30,0,0.0
1a_full,micro,120,XRPUSDT,kyle_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vpin_30,0,0.0
1a_full,micro,120,XRPUSDT,vpin_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,jump_30,0,1.0086933066588699e-08
1a_full,micro,120,XRPUSDT,jump_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vratio_30,0,0.0
1a_full,micro,120,XRPUSDT,vratio_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_30,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,signac_30,0,0.0
1a_full,micro,120,XRPUSDT,signac_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,sflow_30,0,0.0
1a_full,micro,120,XRPUSDT,sflow_30_xrank,0,0.0
1a_full,micro,120,XRPUSDT,rskew_120,0,0.0
1a_full,micro,120,XRPUSDT,rskew_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,rkurt_120,0,9.315538562759684e-09
1a_full,micro,120,XRPUSDT,rkurt_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,roll_120,0,0.0
1a_full,micro,120,XRPUSDT,roll_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,amihud_120,0,0.0
1a_full,micro,120,XRPUSDT,amihud_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,kyle_120,0,0.0
1a_full,micro,120,XRPUSDT,kyle_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vpin_120,0,0.0
1a_full,micro,120,XRPUSDT,vpin_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,jump_120,0,4.806744446916866e-10
1a_full,micro,120,XRPUSDT,jump_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vratio_120,0,0.0
1a_full,micro,120,XRPUSDT,vratio_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_120,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,signac_120,0,0.0
1a_full,micro,120,XRPUSDT,signac_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,sflow_120,0,0.0
1a_full,micro,120,XRPUSDT,sflow_120_xrank,0,0.0
1a_full,micro,120,XRPUSDT,rskew_480,0,0.0
1a_full,micro,120,XRPUSDT,rskew_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,rkurt_480,0,0.0
1a_full,micro,120,XRPUSDT,rkurt_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,roll_480,0,0.0
1a_full,micro,120,XRPUSDT,roll_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,amihud_480,0,0.0
1a_full,micro,120,XRPUSDT,amihud_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,kyle_480,0,0.0
1a_full,micro,120,XRPUSDT,kyle_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vpin_480,0,0.0
1a_full,micro,120,XRPUSDT,vpin_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,jump_480,0,2.69441052802577e-10
1a_full,micro,120,XRPUSDT,jump_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,vratio_480,0,0.0
1a_full,micro,120,XRPUSDT,vratio_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_480,0,0.0
1a_full,micro,120,XRPUSDT,cvd_slope_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,signac_480,0,0.0
1a_full,micro,120,XRPUSDT,signac_480_xrank,0,0.0
1a_full,micro,120,XRPUSDT,sflow_480,0,0.0
1a_full,micro,120,XRPUSDT,sflow_480_xrank,0,0.0
1a_full,cross,120,XRPUSDT,own_ret_1,0,0.0
1a_full,cross,120,XRPUSDT,btc_ret_1,0,0.0
1a_full,cross,120,XRPUSDT,eth_ret_1,0,0.0
1a_full,cross,120,XRPUSDT,mkt_ret_1,0,0.0
1a_full,cross,120,XRPUSDT,breadth_1,0,0.0
1a_full,cross,120,XRPUSDT,disp_1,0,0.0
1a_full,cross,120,XRPUSDT,relstr_1,0,0.0
1a_full,cross,120,XRPUSDT,rank_1,0,0.0
1a_full,cross,120,XRPUSDT,btc_minus_own_1,0,0.0
1a_full,cross,120,XRPUSDT,eth_minus_own_1,0,0.0
1a_full,cross,120,XRPUSDT,own_ret_5,0,0.0
1a_full,cross,120,XRPUSDT,btc_ret_5,0,0.0
1a_full,cross,120,XRPUSDT,eth_ret_5,0,0.0
1a_full,cross,120,XRPUSDT,mkt_ret_5,0,0.0
1a_full,cross,120,XRPUSDT,breadth_5,0,0.0
1a_full,cross,120,XRPUSDT,disp_5,0,0.0
1a_full,cross,120,XRPUSDT,relstr_5,0,0.0
1a_full,cross,120,XRPUSDT,rank_5,0,0.0
1a_full,cross,120,XRPUSDT,btc_minus_own_5,0,0.0
1a_full,cross,120,XRPUSDT,eth_minus_own_5,0,0.0
1a_full,cross,120,XRPUSDT,own_ret_15,0,0.0
1a_full,cross,120,XRPUSDT,btc_ret_15,0,0.0
1a_full,cross,120,XRPUSDT,eth_ret_15,0,0.0
1a_full,cross,120,XRPUSDT,mkt_ret_15,0,0.0
1a_full,cross,120,XRPUSDT,breadth_15,0,0.0
1a_full,cross,120,XRPUSDT,disp_15,0,0.0
1a_full,cross,120,XRPUSDT,relstr_15,0,0.0
1a_full,cross,120,XRPUSDT,rank_15,0,0.0
1a_full,cross,120,XRPUSDT,btc_minus_own_15,0,0.0
1a_full,cross,120,XRPUSDT,eth_minus_own_15,0,0.0
1a_full,cross,120,XRPUSDT,own_ret_30,0,0.0
1a_full,cross,120,XRPUSDT,btc_ret_30,0,0.0
1a_full,cross,120,XRPUSDT,eth_ret_30,0,0.0
1a_full,cross,120,XRPUSDT,mkt_ret_30,0,0.0
1a_full,cross,120,XRPUSDT,breadth_30,0,0.0
1a_full,cross,120,XRPUSDT,disp_30,0,0.0
1a_full,cross,120,XRPUSDT,relstr_30,0,0.0
1a_full,cross,120,XRPUSDT,rank_30,0,0.0
1a_full,cross,120,XRPUSDT,btc_minus_own_30,0,0.0
1a_full,cross,120,XRPUSDT,eth_minus_own_30,0,0.0
1a_full,cross,120,XRPUSDT,own_ret_60,0,0.0
1a_full,cross,120,XRPUSDT,btc_ret_60,0,0.0
1a_full,cross,120,XRPUSDT,eth_ret_60,0,0.0
1a_full,cross,120,XRPUSDT,mkt_ret_60,0,0.0
1a_full,cross,120,XRPUSDT,breadth_60,0,0.0
